 1.03875008E+00   3536.2 3.285E+04 5.422E+11 1.851E-02 2.786E-02 2.000E+05
 1.20608412E+00   3560.6 3.814E+04 6.318E+11 2.135E-02 3.044E-02 2.000E+05
 1.39920683E+00   3587.6 4.425E+04 7.390E+11 2.473E-02 3.344E-02 2.000E+05
 1.62095935E+00   3617.9 5.126E+04 8.680E+11 2.880E-02 3.697E-02 2.000E+05
 1.87358222E+00   3653.3 5.925E+04 1.027E+12 3.387E-02 4.123E-02 2.000E+05
 2.15895385E+00   3693.3 6.827E+04 1.222E+12 4.015E-02 4.635E-02 2.000E+05
 2.47767736E+00   3742.1 7.834E+04 1.473E+12 4.829E-02 5.252E-02 2.000E+05
 2.83040648E+00   3794.2 8.950E+04 1.781E+12 5.828E-02 5.976E-02 2.000E+05
 3.21777345E+00   3853.9 1.017E+05 2.177E+12 7.121E-02 6.882E-02 2.000E+05
 3.63869692E+00   3920.6 1.151E+05 2.686E+12 8.777E-02 7.991E-02 2.000E+05
 4.09143163E+00   3996.8 1.294E+05 3.360E+12 1.095E-01 9.390E-02 2.000E+05
 4.57173446E+00   4084.9 1.446E+05 4.273E+12 1.386E-01 1.115E-01 2.000E+05
 5.07643888E+00   4182.5 1.605E+05 5.490E+12 1.762E-01 1.329E-01 2.000E+05
 5.60526894E+00   4289.5 1.773E+05 7.100E+12 2.243E-01 1.587E-01 2.000E+05
 6.15996971E+00   4406.8 1.948E+05 9.222E+12 2.848E-01 1.904E-01 2.000E+05
 6.74110930E+00   4543.8 2.132E+05 1.213E+13 3.629E-01 2.307E-01 2.000E+05
 7.35074764E+00   4702.5 2.325E+05 1.604E+13 4.590E-01 2.781E-01 2.000E+05
 7.99973322E+00   4882.0 2.530E+05 2.102E+13 5.684E-01 3.285E-01 2.000E+05
 8.71083273E+00   5081.8 2.755E+05 2.703E+13 6.813E-01 3.776E-01 2.000E+05
 9.51452674E+00   5312.4 3.009E+05 3.441E+13 7.932E-01 4.189E-01 2.000E+05
 1.04414057E+01   5562.3 3.302E+05 4.390E+13 9.132E-01 4.456E-01 2.000E+05
 1.15001496E+01   5820.6 3.637E+05 5.839E+13 1.089E+00 4.755E-01 2.000E+05
 1.26452920E+01   6084.2 3.999E+05 8.353E+13 1.395E+00 5.477E-01 2.000E+05
 1.37845406E+01   6371.3 4.359E+05 1.306E+14 1.944E+00 6.662E-01 2.000E+05
 1.48605206E+01   6644.8 4.699E+05 2.056E+14 2.750E+00 7.376E-01 2.000E+05
 1.58861180E+01   6889.7 5.024E+05 3.094E+14 3.806E+00 7.826E-01 2.000E+05
 1.68846497E+01   7121.9 5.339E+05 4.517E+14 5.154E+00 8.204E-01 2.000E+05
 1.78800560E+01   7337.5 5.654E+05 6.352E+14 6.822E+00 8.424E-01 2.000E+05
 1.88928357E+01   7544.6 5.974E+05 8.712E+14 8.861E+00 8.595E-01 2.000E+05
 1.99388649E+01   7745.4 6.305E+05 1.170E+15 1.138E+01 8.647E-01 2.000E+05
 2.10336487E+01   7938.2 6.651E+05 1.538E+15 1.438E+01 8.680E-01 2.000E+05
 2.21908519E+01   8132.3 7.017E+05 2.004E+15 1.809E+01 8.551E-01 2.000E+05
 2.34271531E+01   8313.8 7.408E+05 2.550E+15 2.240E+01 9.066E-01 2.000E+05
PRADK 6.0264E-01
BEGIN                    ITERATION  15 COMPLETED
